id,Aerial Duels won,Age,Assists,Attacking options created,Attempted Passes,Blocks,Clearances,Country,Expected Goal Contributions,Interceptions,Open Play Goals,Open Play Expected Goals,Percentage of Passes Completed,Progressive Passes Rec,Progressive Passes,Progressive Carries,Shots,Successful Dribbles,Touches in attacking penalty area,Tackles,Value at beginning of 2020/21 season,Value at beginning of 2021/22 season,Value at beginning of 2022/23 season,Value at beginning of 2023/24 season
1454,1.4,31,0.27,4.21,28.4,1.14,0.27,57,0.24,0.2,0.41,0.46,75.0,10.52,3.69,3.92,3.1,1.64,7.65,0.96,120.0,80.0,70.0,25.0
262,1.0,31,0.0,1.01,44.7,1.76,2.87,42,0.09,1.8,0.0,0.0,75.4,1.6,2.07,0.64,0.0,0.0,0.48,1.76,2.5,1.8,1.5,0.6
1321,0.4,26,0.07,2.38,61.5,1.05,0.32,61,0.08,0.9,0.0,0.03,85.9,0.97,7.79,0.65,0.61,0.4,0.36,1.44,2.5,4.0,6.0,6.0
150,0.3,23,0.07,3.96,40.3,0.96,0.41,8,0.17,0.5,0.22,0.35,79.2,9.21,3.77,4.55,3.44,1.63,4.1,1.18,18.0,0.2,35.0,60.0
472,1.0,40,0.11,2.72,27.6,0.56,1.01,37,0.09,0.0,0.11,0.36,64.9,8.1,2.81,0.56,4.05,0.45,5.18,0.23,1.0,1.0,1.0,0.5
640,0.8,32,0.16,3.53,62.7,0.7,0.51,26,0.14,0.8,0.24,0.25,87.7,4.49,6.61,2.07,1.94,0.73,3.2,1.13,40.0,35.0,25.0,20.0
1685,1.0,27,0.0,3.76,58.8,1.04,1.5,1,0.16,1.7,0.12,0.14,80.2,7.28,4.51,4.39,1.39,2.2,2.08,4.39,20.0,15.0,15.0,7.0
1599,0.7,32,0.0,4.31,68.3,1.64,0.27,56,0.14,0.5,0.18,0.16,84.3,5.19,8.38,3.1,1.91,0.82,2.82,1.55,9.0,6.0,5.0,2.0
550,1.2,32,0.0,1.9,23.4,0.74,0.82,47,0.08,0.4,0.16,0.21,82.0,3.29,1.97,1.56,1.81,1.07,2.71,0.33,40.0,25.0,22.0,8.0
928,1.9,31,0.24,2.9,37.3,1.38,1.0,67,0.14,0.8,0.33,0.23,71.8,4.89,3.28,1.38,1.66,1.19,3.66,1.81,2.0,3.5,3.0,4.0
488,0.2,25,0.26,4.46,53.3,0.8,1.25,37,0.34,0.9,0.13,0.16,72.3,7.98,3.93,2.22,2.0,0.29,2.8,1.29,7.0,16.0,18.0,35.0
1540,0.4,24,0.0,3.11,27.7,1.1,0.76,67,0.15,1.9,0.17,0.21,73.2,7.18,2.79,3.38,1.69,2.03,3.38,2.11,2.5,1.8,1.5,2.5
1171,1.3,24,0.12,1.91,40.3,1.31,1.64,18,0.06,2.3,0.0,0.02,78.5,0.49,4.83,0.27,0.52,0.52,0.18,2.73,0.7,2.3,3.0,15.0
146,3.0,31,0.1,0.51,35.4,1.24,5.14,61,0.04,1.0,0.07,0.02,82.9,0.16,1.63,0.26,0.42,0.07,1.11,1.11,2.0,1.5,2.0,4.0
1637,2.7,24,0.04,1.28,33.7,1.15,1.85,8,0.02,1.8,0.04,0.03,79.9,0.52,3.04,0.48,0.37,0.37,0.74,3.67,0.2,0.5,1.0,6.0
402,1.8,28,0.0,0.79,53.9,1.71,3.1,64,0.02,1.1,0.0,0.05,84.9,0.27,3.74,0.53,0.43,0.32,0.53,1.82,4.5,5.5,4.0,2.5
954,3.4,30,0.0,2.06,25.3,0.36,0.18,23,0.05,0.0,0.18,0.44,76.8,11.38,1.96,2.49,2.13,0.53,5.34,0.18,2.2,1.5,0.8,0.9
1594,0.7,23,0.1,2.38,51.6,0.88,0.93,67,0.09,1.2,0.0,0.15,82.2,8.7,4.07,3.55,1.54,1.03,1.96,1.24,7.5,15.0,13.0,14.0
659,0.2,22,0.0,2.98,48.8,0.95,1.66,67,0.08,1.0,0.08,0.08,77.7,11.2,4.57,3.47,0.71,1.81,3.16,2.92,4.0,3.0,4.0,7.0
1372,1.2,22,0.0,2.02,48.4,0.25,2.34,1,0.09,0.8,0.08,0.07,81.3,6.36,3.6,2.51,0.84,2.34,2.34,2.76,20.0,15.0,20.0,22.0
463,2.8,26,0.0,2.03,23.3,0.48,1.04,3,0.05,0.1,0.32,0.33,74.5,4.01,1.52,0.8,2.33,0.4,3.77,0.72,7.0,7.0,5.0,2.5
1349,0.7,21,0.08,3.16,59.2,1.21,1.51,23,0.19,1.3,0.04,0.05,73.3,4.31,4.94,1.97,0.71,1.0,0.75,1.55,0.0,1.5,3.0,7.0
186,1.3,31,0.07,0.69,49.4,1.45,1.85,52,0.02,1.6,0.0,0.01,74.5,3.1,3.37,1.85,0.2,0.33,0.92,2.05,6.0,5.0,4.0,1.6
1147,2.3,30,0.1,1.98,52.8,1.36,1.36,61,0.05,1.3,0.04,0.06,83.4,1.08,6.96,0.91,0.87,0.35,1.12,1.99,2.0,2.0,3.0,6.0
1224,1.5,25,0.08,2.92,55.6,1.13,1.13,3,0.12,0.8,0.12,0.11,82.3,3.29,5.75,1.53,1.64,0.9,1.45,3.09,10.0,13.0,13.0,17.0
608,1.0,30,0.0,1.04,39.2,1.22,2.58,13,0.03,1.0,0.0,0.02,74.6,1.17,2.4,1.17,0.19,0.66,0.42,1.79,1.2,1.2,1.2,1.2
143,0.9,28,0.0,2.28,36.2,0.79,0.64,67,0.09,0.2,0.1,0.15,82.0,4.64,4.14,2.22,1.58,0.99,3.31,1.04,9.0,16.0,20.0,10.0
751,2.6,25,0.0,0.25,61.9,1.11,3.57,71,0.0,0.7,0.05,0.06,89.1,0.05,3.09,0.39,0.39,0.14,0.67,0.72,10.0,8.0,8.0,7.0
981,3.1,29,0.0,0.91,42.4,0.87,2.33,61,0.01,1.6,0.04,0.06,80.6,0.62,3.56,0.44,1.02,0.4,1.16,1.74,2.0,4.0,5.0,8.0
197,1.1,28,0.0,2.03,55.8,1.26,2.12,26,0.1,1.0,0.04,0.01,62.6,4.69,5.54,1.79,0.37,0.11,0.82,2.38,1.0,2.5,3.0,3.0
883,1.2,26,0.08,3.15,47.7,1.01,1.09,61,0.1,0.8,0.04,0.1,75.8,3.2,5.23,2.11,1.79,1.17,1.76,2.61,0.6,1.0,1.5,4.5
279,2.5,24,0.11,3.28,32.1,2.0,0.67,5,0.16,0.5,0.25,0.28,66.7,5.08,3.51,2.66,2.31,1.89,4.14,1.26,18.0,22.0,22.0,24.0
293,1.1,30,0.04,0.77,51.9,0.9,3.78,21,0.01,0.6,0.04,0.03,84.8,0.04,1.85,0.17,0.17,0.0,0.43,0.6,25.0,25.0,25.0,12.0
1549,2.2,23,0.0,0.72,50.8,1.27,3.63,47,0.03,1.0,0.0,0.08,86.5,0.14,2.5,0.23,0.63,0.03,1.53,1.09,10.0,30.0,30.0,45.0
400,0.5,23,0.11,4.08,35.6,1.66,1.48,21,0.24,1.2,0.25,0.15,66.5,4.61,2.49,2.74,1.66,1.95,2.2,2.31,25.0,22.0,18.0,20.0
122,0.5,26,0.13,4.31,48.1,1.04,0.59,23,0.25,0.9,0.07,0.14,76.9,7.35,4.69,1.5,1.3,1.37,2.15,1.3,7.0,12.0,12.0,9.0
1207,1.1,23,0.0,0.93,57.7,1.69,3.39,3,0.02,1.2,0.06,0.03,85.1,0.83,3.23,0.73,0.51,0.16,0.67,2.46,1.2,1.5,3.0,10.0
202,3.0,41,0.04,2.17,12.6,0.76,1.27,53,0.12,0.3,0.38,0.48,63.5,5.12,0.55,1.06,2.54,1.35,5.5,0.68,0.3,10.0,10.0,25.0
1462,0.5,28,0.0,4.37,41.1,1.39,0.13,61,0.22,0.6,0.26,0.21,76.2,7.6,5.02,3.57,2.44,1.52,3.24,1.39,13.0,5.5,4.5,6.0
835,1.9,26,0.13,2.98,51.1,1.16,2.07,23,0.23,1.1,0.0,0.09,78.8,4.91,3.49,2.97,1.68,1.29,1.68,1.55,2.8,5.5,4.5,3.5
246,0.7,21,0.06,1.75,46.8,1.78,2.07,61,0.05,1.1,0.17,0.11,80.5,3.16,2.07,1.26,0.75,0.92,1.55,2.01,0.0,0.0,0.025,4.0
1439,0.8,30,0.0,1.46,64.9,1.11,1.94,23,0.09,1.4,0.0,0.02,82.6,5.9,7.85,2.5,0.35,0.49,1.74,1.39,8.0,10.0,10.0,7.0
1613,1.8,24,0.0,0.92,65.8,0.92,3.21,21,0.03,1.3,0.0,0.08,88.1,1.23,3.65,1.01,0.66,0.4,1.28,1.71,2.7,18.0,20.0,18.0
1597,1.3,31,0.13,2.67,56.3,0.8,0.67,65,0.04,1.1,0.0,0.03,77.6,0.27,4.29,0.4,1.21,0.67,0.0,2.14,0.75,0.45,0.75,0.7
1153,0.0,30,0.0,1.9,31.7,0.18,0.0,16,0.05,0.4,0.36,0.23,70.3,7.79,2.72,2.35,2.35,0.36,1.81,1.09,7.5,11.0,10.0,5.0
1426,1.1,27,0.38,4.52,42.6,0.89,0.32,23,0.29,0.7,0.06,0.17,66.6,7.91,4.75,2.97,1.96,1.77,2.85,2.47,6.0,3.2,3.0,3.0
384,0.6,25,0.11,3.35,23.0,0.86,0.64,6,0.18,0.5,0.23,0.2,68.8,6.68,1.58,3.6,2.22,2.52,3.87,0.68,19.0,13.0,9.0,12.0
1573,0.3,21,0.04,1.97,38.9,0.63,1.63,23,0.05,1.0,0.0,0.01,82.0,4.93,2.51,2.76,0.29,1.5,1.42,1.13,0.0,1.0,2.0,4.0
854,1.3,25,0.04,1.8,42.1,1.29,3.3,23,0.1,0.9,0.0,0.11,74.8,2.73,3.87,2.01,0.99,0.61,1.78,2.05,4.0,3.2,3.5,3.8
219,0.6,21,0.37,3.35,43.5,1.72,0.98,23,0.24,0.5,0.0,0.06,74.9,4.79,4.54,3.32,1.11,0.86,3.07,1.11,5.0,6.0,5.0,9.0
641,1.0,20,0.0,0.65,66.2,1.74,3.22,66,0.0,0.9,0.0,0.0,86.3,0.0,3.97,0.74,0.0,0.5,0.74,1.98,1.0,13.0,15.0,20.0
1,0.7,21,0.05,0.99,39.4,0.85,1.5,56,0.02,0.8,0.0,0.02,82.9,2.21,3.8,1.93,0.52,0.8,0.99,1.79,5.0,13.0,15.0,25.0
112,1.3,27,0.19,2.76,64.9,1.34,0.73,10,0.1,1.6,0.1,0.15,87.5,3.82,5.13,1.78,1.44,1.14,2.53,1.63,10.0,8.0,7.5,40.0
698,1.0,26,0.14,3.16,24.5,1.31,0.7,21,0.23,1.0,0.14,0.25,62.7,5.93,2.0,2.84,2.03,1.0,4.37,1.09,28.0,35.0,42.0,38.0
1624,0.9,24,0.19,2.84,33.1,0.74,0.84,64,0.12,1.0,0.0,0.08,82.9,7.82,1.86,1.68,0.65,1.21,2.61,1.12,1.2,0.8,0.8,1.5
951,1.3,25,0.0,0.98,67.2,1.86,4.12,3,0.02,1.4,0.03,0.02,87.0,0.06,3.96,0.93,0.4,0.53,0.5,2.48,20.0,25.0,32.0,50.0
1490,0.6,23,0.0,0.63,59.1,1.49,4.48,52,0.01,1.1,0.0,0.05,87.1,0.0,1.94,0.9,0.3,0.6,0.45,1.34,10.0,7.0,5.0,3.0
1410,3.5,26,0.0,0.54,58.1,0.68,2.82,61,0.0,1.1,0.0,0.03,88.6,0.06,4.16,0.94,0.43,0.06,0.63,1.06,15.0,30.0,30.0,35.0
1409,3.2,27,0.0,0.45,45.2,1.25,4.31,26,0.01,1.3,0.0,0.05,77.1,0.31,3.23,0.31,0.48,0.03,0.91,1.5,17.0,17.0,16.0,18.0
1291,2.1,29,0.0,0.54,58.7,0.8,4.02,61,0.01,1.2,0.04,0.02,88.3,0.11,2.06,0.22,0.36,0.07,0.54,1.34,7.0,5.0,5.0,5.0
1537,0.5,28,0.06,3.68,71.3,0.72,0.22,37,0.13,1.1,0.17,0.09,85.0,2.06,7.95,1.5,1.0,0.61,0.61,2.28,18.0,8.0,7.0,8.0
441,0.3,23,0.18,3.75,63.0,1.49,1.13,23,0.22,1.0,0.15,0.11,80.6,3.12,6.48,2.85,1.34,2.02,1.04,3.21,4.5,5.0,6.0,20.0
1136,0.6,26,0.0,2.14,39.3,0.82,0.53,63,0.04,0.4,0.06,0.1,82.6,4.96,2.68,0.82,0.88,0.35,1.63,0.7,3.5,3.5,3.5,4.0
1256,0.8,23,0.0,2.55,52.9,1.28,1.0,53,0.1,0.6,0.19,0.17,77.5,9.72,4.42,3.74,2.4,2.15,3.21,2.09,5.0,13.0,15.0,18.0
1397,0.3,25,0.16,2.91,24.9,1.56,0.53,39,0.13,0.5,0.19,0.29,71.9,6.54,2.65,2.99,2.18,1.9,3.95,2.3,6.3,6.5,6.5,18.0
663,0.4,18,0.0,2.11,47.6,1.65,3.1,61,0.09,0.8,0.0,0.03,77.0,5.22,3.2,2.48,0.21,0.77,0.83,2.48,0.0,0.0,0.2,15.0
1558,1.9,21,0.0,0.6,47.7,0.62,2.67,23,0.02,1.2,0.1,0.05,87.9,0.05,3.81,0.29,0.52,0.62,0.81,1.48,11.0,11.0,9.0,7.5
1257,2.3,23,0.03,0.53,58.7,1.48,4.7,67,0.01,1.2,0.03,0.05,85.7,0.26,2.88,0.71,0.53,0.16,0.76,1.0,22.5,28.0,32.0,28.0
1510,0.5,27,0.0,0.5,11.0,0.96,0.84,36,0.02,0.1,0.12,0.32,76.9,1.81,0.48,0.84,2.17,0.24,3.01,0.24,6.0,6.0,8.0,4.0
317,0.2,27,0.22,4.87,86.8,1.58,0.33,61,0.14,1.4,0.0,0.07,90.6,3.44,11.51,3.38,1.09,2.45,2.02,2.56,32.0,18.0,15.0,12.0
648,0.9,28,0.15,4.08,41.8,1.27,0.91,61,0.17,0.5,0.24,0.18,71.1,5.49,3.86,1.49,2.76,1.52,1.97,1.37,1.0,2.0,3.0,12.0
1434,2.1,24,0.09,0.91,62.4,1.0,1.92,68,0.04,0.5,0.0,0.11,87.9,0.61,3.89,1.4,0.87,0.52,1.44,1.27,15.0,35.0,40.0,70.0
1479,1.7,30,0.28,3.22,25.0,1.68,0.7,4,0.12,0.6,0.14,0.54,68.7,8.11,3.35,1.68,2.93,0.84,6.71,1.96,4.0,3.0,3.5,1.0
709,1.2,26,0.0,1.81,53.0,1.18,2.33,23,0.03,1.0,0.0,0.01,71.6,4.8,5.33,2.86,0.18,0.93,0.64,2.58,2.0,3.2,3.5,4.0
1382,0.3,33,0.36,6.77,62.9,1.46,0.25,23,0.41,0.6,0.25,0.34,79.2,8.63,8.2,4.03,1.5,1.43,4.85,2.28,11.0,8.0,6.5,5.0
1282,0.5,35,0.17,4.54,42.2,1.3,0.34,3,0.15,0.4,0.08,0.09,80.7,4.62,5.16,2.35,0.97,2.39,3.02,2.01,0.7,2.0,2.5,3.0
972,1.6,30,0.0,1.83,55.6,1.08,2.7,23,0.12,1.1,0.06,0.02,75.1,5.33,3.42,1.74,0.48,0.18,1.44,1.8,33.0,30.0,25.0,15.0
627,2.6,24,0.0,0.95,63.4,0.8,3.58,23,0.01,1.4,0.0,0.07,85.9,0.25,2.93,0.4,0.6,0.55,1.29,2.19,40.5,30.0,40.0,38.0
632,0.8,26,0.0,1.87,54.1,1.38,3.36,8,0.11,1.0,0.0,0.05,81.8,4.54,4.34,1.58,0.79,1.18,1.58,3.55,1.2,2.5,2.0,1.5
1306,2.8,27,0.06,2.49,22.9,0.44,0.62,67,0.04,0.1,0.19,0.46,72.5,6.36,1.31,0.94,3.18,0.75,4.55,0.12,25.0,40.0,50.0,25.0
1400,1.7,34,0.18,2.89,24.9,0.6,0.6,52,0.19,0.1,0.73,0.79,74.5,7.92,3.17,1.69,4.15,1.01,6.75,0.62,60.0,50.0,45.0,30.0
1408,1.9,31,0.1,0.88,54.3,1.15,3.87,26,0.03,1.2,0.05,0.03,81.6,0.17,3.47,0.45,0.36,0.31,0.91,1.63,6.5,7.5,6.0,5.0
1248,3.0,34,0.0,1.8,22.0,1.71,2.14,26,0.01,0.6,0.14,0.33,59.7,4.85,1.71,0.43,2.28,0.29,4.14,1.57,5.0,1.8,1.5,1.5
1659,1.2,31,0.03,2.39,65.6,0.94,0.81,53,0.06,0.6,0.1,0.12,86.5,1.82,7.57,1.59,0.94,1.11,1.43,1.59,20.0,14.0,16.0,14.0
1254,2.0,32,0.18,2.46,17.1,0.94,0.67,67,0.18,0.9,0.22,0.23,68.5,5.84,1.44,1.35,1.75,2.07,3.5,2.02,1.6,1.0,1.2,1.0
1496,2.1,30,0.0,1.26,43.7,1.57,3.47,67,0.05,1.4,0.05,0.05,70.7,2.32,3.29,1.71,0.42,0.74,0.6,2.96,20.0,12.0,10.0,8.0
1371,2.6,32,0.11,2.01,21.1,0.96,0.85,43,0.19,0.0,0.0,0.32,70.7,4.79,1.49,0.53,2.13,0.53,4.68,0.96,10.0,15.0,20.0,6.0
1354,0.5,27,0.19,2.96,38.9,1.65,0.34,8,0.22,1.1,0.24,0.28,73.8,10.5,4.04,2.97,1.51,1.85,3.5,2.53,0.65,1.2,1.5,2.5
1634,1.2,27,0.0,1.98,55.2,1.62,1.49,63,0.12,0.6,0.0,0.08,78.7,1.76,6.63,0.95,1.08,0.81,0.81,2.57,2.0,1.5,1.5,1.5
1569,1.0,32,0.0,3.28,76.7,1.1,0.75,61,0.1,1.7,0.0,0.03,86.6,1.56,8.65,0.92,0.75,1.33,0.58,3.35,0.0,0.0,18.0,15.0
795,2.1,39,0.0,0.59,68.7,0.94,3.89,53,0.01,0.9,0.03,0.06,90.0,0.28,3.44,0.24,0.49,0.1,1.01,0.8,1.5,1.0,0.8,0.6
645,0.7,30,0.04,1.77,45.7,0.96,0.7,61,0.05,1.1,0.0,0.01,81.7,0.77,4.67,0.74,0.37,0.7,0.18,1.98,1.5,2.5,2.0,3.0
1012,1.5,27,0.1,2.27,19.7,1.01,0.44,67,0.08,0.4,0.34,0.35,66.6,6.05,1.89,1.72,2.47,1.89,4.22,1.55,2.0,5.0,6.0,8.0
556,2.1,26,0.06,0.78,48.0,1.08,3.59,23,0.01,0.6,0.06,0.1,84.4,0.17,3.88,0.74,0.8,0.57,1.03,1.6,2.0,4.0,5.0,5.0
681,0.7,23,0.07,2.86,37.7,2.15,1.36,21,0.08,0.7,0.21,0.18,73.6,5.16,3.51,2.22,1.58,1.07,2.36,2.15,0.15,2.0,6.0,9.0
577,0.7,26,0.13,2.3,50.5,1.36,2.41,3,0.12,1.3,0.04,0.05,76.9,5.16,3.63,1.84,0.44,0.57,1.66,1.53,8.0,17.0,14.0,12.0
1109,2.3,26,0.0,0.66,57.3,1.91,4.46,21,0.01,0.5,0.0,0.05,83.0,0.14,3.46,0.82,0.38,0.52,0.71,0.98,12.0,22.0,25.0,30.0
1266,5.3,26,0.23,2.22,34.5,1.76,0.47,56,0.1,0.5,0.23,0.33,66.0,6.69,1.53,2.23,2.58,0.82,4.69,0.94,5.5,5.0,4.5,2.5
1183,1.5,18,0.0,1.91,12.2,0.36,0.0,23,0.05,0.0,0.18,0.1,64.2,3.45,0.18,0.91,1.09,0.91,1.82,0.36,0.0,0.0,0.0,0.9
524,2.8,35,0.05,1.24,59.3,0.89,3.52,37,0.03,1.4,0.0,0.05,88.3,0.89,3.47,1.26,0.7,0.22,0.89,1.16,13.0,7.0,5.0,4.0
1059,1.6,32,0.0,1.46,48.5,1.19,2.78,61,0.15,1.8,0.0,0.0,77.9,2.38,3.18,1.19,0.2,0.4,0.99,2.58,7.5,7.5,6.0,1.2
540,0.8,21,0.16,3.3,29.1,1.18,0.24,61,0.11,0.8,0.43,0.27,74.4,3.45,4.28,2.67,2.43,1.53,2.63,1.69,1.0,1.5,1.5,30.0
1194,0.5,31,0.0,1.12,49.1,2.38,0.24,57,0.0,1.6,0.12,0.01,87.7,0.48,3.33,0.24,0.24,0.83,0.24,1.55,4.0,10.0,20.0,2.5
748,1.8,21,0.0,0.41,49.6,0.65,4.06,68,0.0,0.8,0.0,0.01,81.3,0.13,1.7,0.78,0.39,0.39,0.39,0.78,0.075,0.45,0.5,3.0
1572,1.6,25,0.05,1.55,57.5,1.43,2.05,6,0.08,1.1,0.0,0.0,78.2,4.56,4.56,2.0,0.0,0.26,0.26,1.23,0.7,0.8,0.65,3.0
1430,2.3,30,0.34,4.31,22.3,0.2,0.93,6,0.25,0.0,0.49,0.51,69.0,8.68,2.44,2.1,2.93,0.98,5.85,0.29,90.0,100.0,85.0,40.0
484,0.5,26,0.08,2.19,28.5,0.72,0.0,37,0.1,0.2,0.16,0.21,74.6,5.39,3.46,0.88,2.57,0.97,2.49,0.4,5.0,3.5,5.0,4.0
95,0.6,27,0.0,1.85,21.9,0.95,0.37,57,0.06,0.4,0.15,0.23,71.9,5.06,1.17,2.42,1.69,1.03,2.93,2.13,2.0,3.0,2.0,2.0
1020,0.6,22,0.08,2.71,48.5,1.4,2.16,61,0.1,0.6,0.0,0.03,80.1,4.45,4.24,1.78,0.42,0.68,1.82,2.16,11.0,12.0,14.0,10.0
563,1.7,27,0.06,1.18,48.7,1.15,2.23,37,0.08,1.4,0.02,0.09,80.4,0.52,3.16,0.69,0.65,0.15,0.91,1.15,25.0,30.0,25.0,18.0
1264,2.1,26,0.08,2.48,81.1,0.85,1.55,66,0.1,1.0,0.04,0.07,86.3,2.87,9.34,2.67,1.16,0.7,1.36,1.71,20.0,25.0,25.0,42.0
742,1.9,25,0.09,3.15,66.3,0.88,1.41,53,0.11,0.7,0.0,0.03,74.6,5.29,5.02,1.94,0.62,0.71,1.32,1.67,0.8,2.5,2.5,1.5
863,0.8,27,0.0,0.95,72.0,1.1,3.89,37,0.0,1.2,0.0,0.02,89.1,0.0,3.29,0.4,0.2,0.5,0.4,1.3,4.0,5.5,4.5,2.8
1484,1.5,30,0.04,1.16,55.2,0.76,1.45,67,0.03,1.7,0.15,0.19,85.3,3.58,4.53,2.06,0.88,0.15,1.94,2.17,8.0,3.0,3.0,8.0
891,1.9,26,0.09,0.86,71.2,1.86,4.32,39,0.02,1.3,0.0,0.03,90.8,0.18,2.68,0.86,0.5,0.36,0.73,1.32,0.8,3.5,5.0,12.0
1038,0.0,23,0.12,1.16,66.2,1.22,2.2,8,0.04,1.4,0.12,0.17,91.3,0.98,4.77,0.37,0.49,0.61,0.12,1.35,12.0,15.0,18.0,8.0
206,1.0,28,0.05,1.38,58.2,1.47,1.63,49,0.08,1.7,0.0,0.01,84.2,5.22,6.31,2.5,0.27,0.33,1.41,2.12,2.0,6.0,7.0,5.0
392,1.5,33,0.2,3.18,32.8,1.19,0.79,26,0.15,0.5,0.26,0.18,65.3,4.55,3.43,1.12,1.05,0.66,2.7,1.65,2.2,1.3,1.0,0.75
794,0.4,33,0.25,2.19,45.0,0.67,1.25,61,0.14,0.6,0.08,0.03,78.7,5.09,3.26,3.09,0.5,1.75,1.34,2.09,0.5,0.9,1.0,1.0
870,0.4,26,0.08,1.25,22.4,1.52,0.42,63,0.05,1.0,0.0,0.07,80.3,4.74,1.44,1.44,0.59,1.95,2.29,2.46,0.25,0.3,0.45,0.7
397,1.9,26,0.0,0.6,53.8,1.42,6.23,16,0.0,1.5,0.09,0.09,84.6,0.0,3.11,0.47,0.47,0.19,0.85,1.32,23.0,16.0,16.0,11.0
766,0.7,28,0.1,2.8,34.4,1.44,0.64,56,0.1,0.8,0.03,0.09,78.3,2.21,4.68,1.14,1.4,1.5,1.5,2.21,20.0,30.0,32.0,27.0
1562,0.4,23,0.1,2.98,37.0,0.88,0.24,8,0.09,0.8,0.34,0.33,74.5,9.04,3.81,3.47,2.2,2.0,4.4,1.71,17.0,20.0,22.0,25.0
1241,2.0,28,0.0,0.5,53.9,1.04,4.77,26,0.01,1.6,0.0,0.01,82.6,0.13,2.82,0.39,0.13,0.09,0.48,2.43,10.0,10.0,7.5,5.5
1028,4.1,31,0.0,1.8,44.7,1.14,3.99,52,0.01,1.3,0.28,0.07,80.9,0.43,3.56,0.28,0.57,0.14,0.57,0.85,12.0,10.5,15.0,0.7
642,1.0,29,0.1,2.84,26.2,0.57,1.08,27,0.16,0.2,0.29,0.33,64.2,10.82,1.94,4.03,2.63,1.49,5.74,0.7,30.0,25.0,25.0,25.0
1604,1.1,28,0.15,2.37,52.2,0.68,1.79,37,0.12,0.5,0.06,0.03,72.3,4.5,3.5,2.47,0.32,1.06,0.62,0.5,2.5,4.0,3.5,2.0
612,0.8,23,0.08,3.06,52.9,1.26,0.63,1,0.13,1.2,0.08,0.07,83.0,4.67,6.36,2.44,1.01,1.81,0.97,2.7,1.0,1.2,1.5,2.5
960,2.2,21,0.0,0.54,45.9,2.32,3.94,37,0.02,1.4,0.09,0.08,79.9,0.19,1.99,0.6,0.6,0.23,0.88,1.53,1.5,2.2,2.2,8.0
725,0.6,26,0.58,6.89,54.7,0.69,0.12,67,0.34,0.1,0.23,0.25,80.2,8.98,6.1,7.37,1.5,5.52,4.26,1.04,25.0,20.0,19.0,14.0
683,0.6,21,0.09,3.17,29.2,1.62,0.66,52,0.17,0.4,0.17,0.24,74.2,7.48,3.41,2.06,1.71,1.22,3.41,1.57,3.0,10.0,10.0,12.0
98,0.6,23,0.07,2.05,23.1,0.58,0.14,23,0.12,0.7,0.22,0.25,73.5,6.77,1.51,2.52,1.8,1.59,3.46,0.79,0.0,0.0,0.3,1.5
804,1.1,21,0.2,2.45,35.5,1.66,0.86,56,0.09,0.8,0.13,0.14,67.4,4.05,1.79,2.73,1.2,1.53,1.79,1.26,0.0,3.0,3.0,8.0
406,0.8,34,0.04,2.34,44.3,2.28,1.26,8,0.1,1.5,0.04,0.09,81.0,2.52,3.78,1.5,1.46,1.5,1.87,2.72,56.0,50.0,13.0,20.0
502,0.6,31,0.0,3.0,31.4,0.79,0.33,58,0.09,0.3,0.12,0.12,77.3,3.44,3.19,1.62,1.08,1.29,1.41,1.78,10.0,7.0,4.0,1.8
1071,0.5,29,0.08,3.37,70.2,0.7,0.7,16,0.12,1.0,0.08,0.09,86.1,1.51,7.93,1.82,1.04,1.04,0.58,1.82,5.0,3.5,2.0,38.0
1056,1.6,32,0.03,1.63,58.1,1.12,1.76,47,0.05,1.1,0.09,0.03,83.0,0.7,5.19,0.55,0.58,0.12,0.64,2.34,70.0,5.0,7.0,10.0
929,0.7,22,0.19,3.78,35.2,0.8,0.22,67,0.18,0.4,0.19,0.19,70.0,4.43,3.06,3.41,1.47,2.87,1.34,1.34,20.0,10.0,8.0,22.0
779,1.1,29,0.0,1.8,59.4,1.86,2.0,61,0.08,1.0,0.07,0.02,84.3,3.28,5.0,1.71,0.64,1.0,0.93,2.43,16.0,15.0,15.0,13.0
200,3.9,34,0.07,0.69,67.1,1.25,5.14,13,0.0,0.9,0.07,0.1,88.9,0.22,2.64,0.59,0.81,0.22,1.25,0.44,2.0,1.5,1.5,1.5
134,3.7,30,0.06,2.23,18.3,0.75,1.06,32,0.05,0.2,0.06,0.19,67.6,3.62,1.75,1.19,1.87,1.06,2.93,0.37,2.5,4.0,4.0,2.5
1051,0.6,34,0.0,2.72,27.5,0.65,0.59,5,0.12,0.1,0.41,0.32,70.2,6.82,2.12,0.76,1.65,0.76,3.35,0.53,3.0,1.7,2.0,5.0
40,2.2,23,0.0,0.55,54.6,1.15,2.72,61,0.04,1.5,0.0,0.06,89.1,0.84,3.46,0.42,0.84,0.0,1.05,0.73,0.2,0.2,0.2,1.0
1017,0.7,24,0.0,0.99,28.3,1.35,1.15,61,0.08,0.6,0.1,0.03,83.1,0.73,3.33,1.15,0.73,0.94,0.42,2.6,8.0,5.0,4.0,4.0
230,2.7,28,0.02,1.53,49.5,1.32,1.68,37,0.06,0.8,0.02,0.1,81.0,1.02,4.14,0.49,1.06,0.25,1.57,3.22,18.0,20.0,20.0,20.0
